imgpath,height,width,hpix,wpix,labelpath
/usr/UNet-try/train/case138/case138_day0/scans/slice_0091_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day0_slice_0091.png
/usr/UNet-try/train/case138/case138_day0/scans/slice_0093_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day0_slice_0093.png
/usr/UNet-try/train/case138/case138_day0/scans/slice_0094_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day0_slice_0094.png
/usr/UNet-try/train/case138/case138_day0/scans/slice_0097_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day0_slice_0097.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0083_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0083.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0084_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0084.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0085_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0085.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0086_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0086.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0087_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0087.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0088_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0088.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0089_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0089.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0090_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0090.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0091_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0091.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0092_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0092.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0093_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0093.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0094_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0094.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0095_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0095.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0096_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0096.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0097_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0097.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0098_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0098.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0099_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0099.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0100_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0100.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0101_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0101.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0102_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0102.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0103_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0103.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0104_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0104.png
/usr/UNet-try/train/case138/case138_day12/scans/slice_0105_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case138_day12_slice_0105.png
/usr/UNet-try/train/case146/case146_day25/scans/slice_0038_276_276_1.63_1.63.png,276,276,1.63,1.63,/usr/UNet-try/label/case146_day25_slice_0038.png
/usr/UNet-try/train/case146/case146_day25/scans/slice_0039_276_276_1.63_1.63.png,276,276,1.63,1.63,/usr/UNet-try/label/case146_day25_slice_0039.png
/usr/UNet-try/train/case146/case146_day25/scans/slice_0040_276_276_1.63_1.63.png,276,276,1.63,1.63,/usr/UNet-try/label/case146_day25_slice_0040.png
/usr/UNet-try/train/case146/case146_day25/scans/slice_0041_276_276_1.63_1.63.png,276,276,1.63,1.63,/usr/UNet-try/label/case146_day25_slice_0041.png
/usr/UNet-try/train/case146/case146_day25/scans/slice_0042_276_276_1.63_1.63.png,276,276,1.63,1.63,/usr/UNet-try/label/case146_day25_slice_0042.png
/usr/UNet-try/train/case146/case146_day0/scans/slice_0070_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case146_day0_slice_0070.png
/usr/UNet-try/train/case146/case146_day0/scans/slice_0071_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case146_day0_slice_0071.png
/usr/UNet-try/train/case146/case146_day0/scans/slice_0072_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case146_day0_slice_0072.png
/usr/UNet-try/train/case146/case146_day0/scans/slice_0073_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case146_day0_slice_0073.png
/usr/UNet-try/train/case146/case146_day0/scans/slice_0074_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case146_day0_slice_0074.png
/usr/UNet-try/train/case146/case146_day24/scans/slice_0068_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case146_day24_slice_0068.png
/usr/UNet-try/train/case146/case146_day24/scans/slice_0069_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case146_day24_slice_0069.png
/usr/UNet-try/train/case146/case146_day24/scans/slice_0070_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case146_day24_slice_0070.png
/usr/UNet-try/train/case146/case146_day24/scans/slice_0071_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case146_day24_slice_0071.png
/usr/UNet-try/train/case146/case146_day24/scans/slice_0072_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case146_day24_slice_0072.png
/usr/UNet-try/train/case146/case146_day24/scans/slice_0073_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case146_day24_slice_0073.png
/usr/UNet-try/train/case144/case144_day14/scans/slice_0073_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day14_slice_0073.png
/usr/UNet-try/train/case144/case144_day14/scans/slice_0074_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day14_slice_0074.png
/usr/UNet-try/train/case144/case144_day14/scans/slice_0075_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day14_slice_0075.png
/usr/UNet-try/train/case144/case144_day14/scans/slice_0076_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day14_slice_0076.png
/usr/UNet-try/train/case144/case144_day14/scans/slice_0077_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day14_slice_0077.png
/usr/UNet-try/train/case144/case144_day15/scans/slice_0065_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day15_slice_0065.png
/usr/UNet-try/train/case144/case144_day15/scans/slice_0066_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day15_slice_0066.png
/usr/UNet-try/train/case144/case144_day15/scans/slice_0067_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day15_slice_0067.png
/usr/UNet-try/train/case144/case144_day15/scans/slice_0068_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day15_slice_0068.png
/usr/UNet-try/train/case144/case144_day15/scans/slice_0069_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day15_slice_0069.png
/usr/UNet-try/train/case144/case144_day15/scans/slice_0070_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day15_slice_0070.png
/usr/UNet-try/train/case144/case144_day15/scans/slice_0071_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day15_slice_0071.png
/usr/UNet-try/train/case144/case144_day0/scans/slice_0069_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day0_slice_0069.png
/usr/UNet-try/train/case144/case144_day0/scans/slice_0070_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day0_slice_0070.png
/usr/UNet-try/train/case144/case144_day0/scans/slice_0071_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day0_slice_0071.png
/usr/UNet-try/train/case144/case144_day0/scans/slice_0072_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day0_slice_0072.png
/usr/UNet-try/train/case144/case144_day0/scans/slice_0073_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day0_slice_0073.png
/usr/UNet-try/train/case144/case144_day0/scans/slice_0074_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day0_slice_0074.png
/usr/UNet-try/train/case144/case144_day0/scans/slice_0075_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day0_slice_0075.png
/usr/UNet-try/train/case144/case144_day0/scans/slice_0076_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case144_day0_slice_0076.png
/usr/UNet-try/train/case40/case40_day17/scans/slice_0087_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day17_slice_0087.png
/usr/UNet-try/train/case40/case40_day17/scans/slice_0088_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day17_slice_0088.png
/usr/UNet-try/train/case40/case40_day17/scans/slice_0089_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day17_slice_0089.png
/usr/UNet-try/train/case40/case40_day17/scans/slice_0090_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day17_slice_0090.png
/usr/UNet-try/train/case40/case40_day17/scans/slice_0091_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day17_slice_0091.png
/usr/UNet-try/train/case40/case40_day17/scans/slice_0092_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day17_slice_0092.png
/usr/UNet-try/train/case40/case40_day17/scans/slice_0093_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day17_slice_0093.png
/usr/UNet-try/train/case40/case40_day17/scans/slice_0094_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day17_slice_0094.png
/usr/UNet-try/train/case40/case40_day17/scans/slice_0095_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day17_slice_0095.png
/usr/UNet-try/train/case40/case40_day17/scans/slice_0096_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day17_slice_0096.png
/usr/UNet-try/train/case40/case40_day17/scans/slice_0097_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day17_slice_0097.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0071_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0071.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0072_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0072.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0073_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0073.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0074_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0074.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0075_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0075.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0076_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0076.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0077_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0077.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0078_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0078.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0079_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0079.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0080_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0080.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0081_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0081.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0082_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0082.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0083_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0083.png
/usr/UNet-try/train/case40/case40_day16/scans/slice_0084_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day16_slice_0084.png
/usr/UNet-try/train/case40/case40_day0/scans/slice_0079_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day0_slice_0079.png
/usr/UNet-try/train/case40/case40_day0/scans/slice_0080_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day0_slice_0080.png
/usr/UNet-try/train/case40/case40_day0/scans/slice_0081_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day0_slice_0081.png
/usr/UNet-try/train/case40/case40_day0/scans/slice_0082_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day0_slice_0082.png
/usr/UNet-try/train/case40/case40_day0/scans/slice_0083_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day0_slice_0083.png
/usr/UNet-try/train/case40/case40_day0/scans/slice_0084_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day0_slice_0084.png
/usr/UNet-try/train/case40/case40_day0/scans/slice_0085_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day0_slice_0085.png
/usr/UNet-try/train/case40/case40_day0/scans/slice_0086_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day0_slice_0086.png
/usr/UNet-try/train/case40/case40_day0/scans/slice_0087_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day0_slice_0087.png
/usr/UNet-try/train/case40/case40_day0/scans/slice_0088_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day0_slice_0088.png
/usr/UNet-try/train/case40/case40_day0/scans/slice_0089_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day0_slice_0089.png
/usr/UNet-try/train/case40/case40_day0/scans/slice_0090_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day0_slice_0090.png
/usr/UNet-try/train/case40/case40_day0/scans/slice_0091_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case40_day0_slice_0091.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0059_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0059.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0060_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0060.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0061_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0061.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0062_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0062.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0063_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0063.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0064_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0064.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0065_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0065.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0066_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0066.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0067_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0067.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0068_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0068.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0069_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0069.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0070_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0070.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0071_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0071.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0072_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0072.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0073_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0073.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0074_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0074.png
/usr/UNet-try/train/case54/case54_day32/scans/slice_0075_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day32_slice_0075.png
/usr/UNet-try/train/case54/case54_day35/scans/slice_0067_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day35_slice_0067.png
/usr/UNet-try/train/case54/case54_day35/scans/slice_0068_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day35_slice_0068.png
/usr/UNet-try/train/case54/case54_day35/scans/slice_0069_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day35_slice_0069.png
/usr/UNet-try/train/case54/case54_day35/scans/slice_0070_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day35_slice_0070.png
/usr/UNet-try/train/case54/case54_day35/scans/slice_0071_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day35_slice_0071.png
/usr/UNet-try/train/case54/case54_day35/scans/slice_0072_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day35_slice_0072.png
/usr/UNet-try/train/case54/case54_day35/scans/slice_0073_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day35_slice_0073.png
/usr/UNet-try/train/case54/case54_day35/scans/slice_0074_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day35_slice_0074.png
/usr/UNet-try/train/case54/case54_day35/scans/slice_0075_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day35_slice_0075.png
/usr/UNet-try/train/case54/case54_day35/scans/slice_0076_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day35_slice_0076.png
/usr/UNet-try/train/case54/case54_day35/scans/slice_0077_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day35_slice_0077.png
/usr/UNet-try/train/case54/case54_day35/scans/slice_0078_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day35_slice_0078.png
/usr/UNet-try/train/case54/case54_day0/scans/slice_0056_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day0_slice_0056.png
/usr/UNet-try/train/case54/case54_day0/scans/slice_0057_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day0_slice_0057.png
/usr/UNet-try/train/case54/case54_day0/scans/slice_0058_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day0_slice_0058.png
/usr/UNet-try/train/case54/case54_day0/scans/slice_0059_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day0_slice_0059.png
/usr/UNet-try/train/case54/case54_day0/scans/slice_0060_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day0_slice_0060.png
/usr/UNet-try/train/case54/case54_day0/scans/slice_0061_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day0_slice_0061.png
/usr/UNet-try/train/case54/case54_day0/scans/slice_0062_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day0_slice_0062.png
/usr/UNet-try/train/case54/case54_day0/scans/slice_0063_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day0_slice_0063.png
/usr/UNet-try/train/case54/case54_day0/scans/slice_0064_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day0_slice_0064.png
/usr/UNet-try/train/case54/case54_day0/scans/slice_0065_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day0_slice_0065.png
/usr/UNet-try/train/case54/case54_day0/scans/slice_0066_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day0_slice_0066.png
/usr/UNet-try/train/case54/case54_day0/scans/slice_0067_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day0_slice_0067.png
/usr/UNet-try/train/case54/case54_day39/scans/slice_0077_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day39_slice_0077.png
/usr/UNet-try/train/case54/case54_day39/scans/slice_0078_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day39_slice_0078.png
/usr/UNet-try/train/case54/case54_day39/scans/slice_0079_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day39_slice_0079.png
/usr/UNet-try/train/case54/case54_day39/scans/slice_0080_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day39_slice_0080.png
/usr/UNet-try/train/case54/case54_day39/scans/slice_0081_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day39_slice_0081.png
/usr/UNet-try/train/case54/case54_day39/scans/slice_0082_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day39_slice_0082.png
/usr/UNet-try/train/case54/case54_day39/scans/slice_0083_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day39_slice_0083.png
/usr/UNet-try/train/case54/case54_day39/scans/slice_0084_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day39_slice_0084.png
/usr/UNet-try/train/case54/case54_day39/scans/slice_0085_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day39_slice_0085.png
/usr/UNet-try/train/case54/case54_day39/scans/slice_0086_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day39_slice_0086.png
/usr/UNet-try/train/case54/case54_day39/scans/slice_0087_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day39_slice_0087.png
/usr/UNet-try/train/case54/case54_day39/scans/slice_0088_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day39_slice_0088.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0051_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0051.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0052_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0052.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0053_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0053.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0054_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0054.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0055_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0055.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0056_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0056.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0057_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0057.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0058_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0058.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0059_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0059.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0060_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0060.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0061_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0061.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0062_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0062.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0063_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0063.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0064_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0064.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0065_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0065.png
/usr/UNet-try/train/case54/case54_day30/scans/slice_0066_266_266_1.50_1.50.png,266,266,1.5,1.5,/usr/UNet-try/label/case54_day30_slice_0066.png
